"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","19100","1845.9","1924.95","1498.05","1795.15","1740.25","1795.15","25","104.49","8.99","100","100","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","19200","2149.95","2161.75","1488.55","1706.55","1673","1706.55","110","461.59","39.19","800","740","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","19300","1970.55","2090.75","1293.1","1570.4","1614.85","1570.4","83","348.5","28.12","440","280","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","19400","1761.55","1801.55","1517.35","1520","1520","1520","4","16.84","1.32","40","40","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","14600","0","0","0","2994.75","0","4900.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","14700","0","0","0","2925.55","0","4817.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","14800","0","0","0","2857.4","0","4736.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","14900","0","0","0","2790.25","0","4655.25","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15000","4604.95","4644","4528.4","4644","4644","4575.05","7","27.4","6.4","1820","80","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15100","0","0","0","2658.4","0","4495.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15200","0","0","0","2594.35","0","4416.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15300","0","0","0","2531.35","0","4338.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15400","0","0","0","2469.4","0","4261.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15500","0","0","0","2408.45","0","4185.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15600","0","0","0","2348.55","0","4109.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15700","0","0","0","2289.65","0","4034.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15800","0","0","0","2231.8","0","3960.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","15900","0","0","0","2175","0","3887","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16000","3927.65","4070","3665.3","3708.45","3665.3","3708.45","20","79.35","15.35","1600","240","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16100","0","0","0","2064.5","0","3742.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16200","0","0","0","2010.75","0","3672","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16300","0","0","0","1958.05","0","3601.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16400","0","0","0","4100","4100","3532.8","0","0","0","100","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16500","0","0","0","1855.7","0","3464.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16600","0","0","0","1805.95","0","3396.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16700","0","0","0","1757.3","0","3330.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16800","0","0","0","1709.6","0","3264.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","16900","0","0","0","1662.95","0","3199.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17000","3232","3283.15","2910.85","2994.1","3006.6","2994.1","34","136.49","20.89","3800","-200","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17100","0","0","0","3030.65","3030.65","3072.3","0","0","0","240","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17200","0","0","0","3797.5","0","3010","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17300","0","0","0","3729.75","0","2948.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17400","0","0","0","3662.75","0","2887.9","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17500","2849.45","2899","2629.55","2776.85","2697","2776.85","52","210.8","28.8","2860","20","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17600","0","0","0","3804.95","0","2769.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17700","0","0","0","3735.15","0","2711.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17800","0","0","0","3666.2","0","2654.15","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","17900","0","0","0","3598","0","2597.9","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","18000","2613.3","2635.75","2269.4","2388.35","2301","2388.35","266","1088.58","130.98","24920","120","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","18100","0","0","0","3464.05","0","2487.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21000","1040.65","1118.2","785","832.1","789.8","832.1","3647","15959.26","641.86","46960","7980","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21100","883.55","899.7","883.55","899.7","899.7","1228.05","3","13.19",".53","1320","-20","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21200","0","0","0","1700","1700","1197.45","0","0","0","20","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21300","0","0","0","1700","1700","1167.5","0","0","0","20","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21400","0","0","0","3005.5","3005.5","1138.2","0","0","0","20","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21500","745.2","808.95","522.8","679.8","657.25","679.8","542","2407.24","76.64","6040","140","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21600","0","0","0","2846.75","0","1081.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21700","0","0","0","2768.9","0","1054","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21800","0","0","0","2692.15","0","1027.15","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","21900","0","0","0","2616.4","0","1000.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22000","656","703.9","504.05","526.65","515","526.65","4303","19422.3","489.1","56220","8360","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22100","0","0","0","2469.1","0","950.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22200","0","0","0","2396.65","0","925.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22300","0","0","0","2325.35","0","901.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22400","0","0","0","2254.3","0","878.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22500","0","0","0","2185.5","0","855.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22600","0","0","0","2117.9","0","832.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22700","0","0","0","2051.6","0","810.9","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22800","0","0","0","1986.45","0","789.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","22900","0","0","0","1922.6","0","768.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23000","399.05","469.9","307","324.9","310.6","324.9","4821","22513.66","337.06","38280","80","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23100","0","0","0","1798.7","0","728.4","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23200","0","0","0","1738.7","0","709","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23300","0","0","0","1679.95","0","690","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23400","0","0","0","1622.45","0","671.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23500","253.1","320","184.8","253.45","242","253.45","104","494.56","5.76","2440","-100","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23600","0","0","0","3221.6","0","635.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","30-Apr-2020","CE","23700","0","0","0","3136.65","0","618.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29500","0","0","0","1003.2","0","188.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29600","0","0","0","961.5","0","183.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29700","0","0","0","921.1","0","178.65","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29800","0","0","0","881.95","0","174.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29900","0","0","0","844","0","169.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30000","0","0","0","807.3","0","165.25","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30100","0","0","0","771.85","0","161.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30200","0","0","0","737.55","0","156.9","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30300","0","0","0","704.4","0","152.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30400","0","0","0","672.4","0","148.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30500","0","0","0","641.55","0","145.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30600","0","0","0","611.85","0","141.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30700","0","0","0","583.15","0","137.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30800","0","0","0","555.6","0","134.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","30900","0","0","0","529.05","0","130.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31000","0","0","0","504.75","0","127.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31100","0","0","0","480.35","0","124.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31200","0","0","0","456.95","0","120.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31300","0","0","0","434.45","0","117.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31400","0","0","0","411.65","0","114.65","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31500","0","0","0","390.85","0","111.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31600","0","0","0","370.9","0","108.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31700","0","0","0","351.8","0","106","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","31800","0","0","0","333.55","0","103.25","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23100","0","0","0","1892.3","0","917","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23200","0","0","0","1833","0","895.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23300","0","0","0","1774.9","0","875.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23400","0","0","0","1718.05","0","854.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23500","0","0","0","3366.3","0","834.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23600","0","0","0","3282.05","0","815.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23700","0","0","0","3198.65","0","796.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23800","0","0","0","3116.15","0","777.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","23900","0","0","0","3034.55","0","759.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24000","0","0","0","2953.95","0","741.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24100","0","0","0","2874.3","0","724.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24200","0","0","0","2795.65","0","707.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24300","0","0","0","2718","0","690.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24400","0","0","0","2641.45","0","674.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24500","0","0","0","2565.95","0","658.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24600","0","0","0","2492.55","0","642.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24700","0","0","0","2419.15","0","627.15","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24800","0","0","0","3360.65","0","612.15","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","24900","0","0","0","3273.15","0","597.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25000","0","0","0","3186.4","0","583.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25100","0","0","0","3100.55","0","569.15","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25200","0","0","0","3015.55","0","555.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25300","0","0","0","2931.45","0","542.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25400","0","0","0","2848.35","0","529","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25500","0","0","0","2766.2","0","516.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25600","0","0","0","2685.1","0","503.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25700","0","0","0","2605.05","0","491.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25800","0","0","0","3437","0","479.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","25900","0","0","0","3351.4","0","467.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26000","0","0","0","3266.65","0","456.4","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26100","0","0","0","3182.7","0","445.25","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26200","0","0","0","3099.65","0","434.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26300","0","0","0","3017.55","0","423.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26400","0","0","0","2936.35","0","413.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26500","0","0","0","2856.15","0","403.15","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26600","0","0","0","2776.9","0","393.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26700","0","0","0","2698.7","0","383.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26800","0","0","0","2621.55","0","374.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","26900","0","0","0","2545.5","0","364.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27000","0","0","0","2470.55","0","355.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27100","0","0","0","2397.7","0","346.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27200","0","0","0","2324.9","0","338.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27300","0","0","0","2253.25","0","329.9","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27400","0","0","0","2181.75","0","321.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27500","0","0","0","2112.65","0","313.65","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27600","0","0","0","2044.8","0","305.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27700","0","0","0","1978.2","0","298.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27800","0","0","0","1912.9","0","290.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","27900","0","0","0","1848.85","0","283.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28000","0","0","0","1786.1","0","276.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28100","0","0","0","1724.65","0","269.4","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28200","0","0","0","1664.5","0","262.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28300","0","0","0","1605.65","0","256","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28400","0","0","0","1548.15","0","249.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28500","0","0","0","1492","0","243.25","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28600","0","0","0","1437.15","0","237.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28700","0","0","0","1383.65","0","231.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28800","0","0","0","1331.45","0","225.25","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","28900","0","0","0","1280.6","0","219.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29000","0","0","0","1231","0","214","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29100","0","0","0","1182.8","0","208.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29200","0","0","0","1135.95","0","203.25","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29300","0","0","0","1090.4","0","198.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","29400","0","0","0","1046.15","0","193.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","16700","0","0","0","1905.75","0","3512.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","16800","0","0","0","1858.55","0","3449.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","16900","0","0","0","1812.3","0","3386.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17000","0","0","0","1766.95","0","3324.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17100","0","0","0","4006.15","0","3264","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17200","0","0","0","3939.6","0","3203.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17300","0","0","0","3873.7","0","3144.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17400","0","0","0","3808.6","0","3085.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17500","0","0","0","3743.45","0","3028.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17600","0","0","0","3935.85","0","2971.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17700","0","0","0","3868","0","2914.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17800","0","0","0","3800.9","0","2859.4","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","17900","0","0","0","3734.55","0","2804.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18000","0","0","0","3669","0","2750.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18100","0","0","0","3603.35","0","2697.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18200","0","0","0","3539.4","0","2645.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18300","0","0","0","3476.2","0","2593.9","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18400","0","0","0","3413.75","0","2543.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18500","0","0","0","3352.1","0","2493.1","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18600","0","0","0","3291.2","0","2443.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18700","0","0","0","3231.05","0","2395.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18800","0","0","0","3171.7","0","2347.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","18900","0","0","0","3113.15","0","2300.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19000","0","0","0","3055.3","0","2254.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19100","0","0","0","2998.3","0","2208.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19200","0","0","0","4071.8","0","2164","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19300","0","0","0","4005.75","0","2119.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19400","0","0","0","3940.4","0","2076.6","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19500","0","0","0","3874.9","0","2033.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19600","0","0","0","3811.05","0","1992.05","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19700","0","0","0","3747.9","0","1950.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19800","0","0","0","3685.45","0","1910.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","19900","0","0","0","3623.75","0","1870.45","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20000","0","0","0","3562.75","0","1831.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20100","0","0","0","3930.7","0","1792.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20200","0","0","0","3861.35","0","1755","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20300","0","0","0","3792.75","0","1717.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20400","0","0","0","3724.9","0","1681.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20500","0","0","0","3657.8","0","1645.55","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20600","0","0","0","3590.6","0","1610.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20700","0","0","0","3525.1","0","1575.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20800","0","0","0","3460.4","0","1541.85","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","20900","0","0","0","3396.5","0","1508.5","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21000","0","0","0","3398.95","0","1475.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21100","0","0","0","3317.05","0","1443.7","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21200","0","0","0","3236.05","0","1412.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21300","0","0","0","3155.95","0","1381.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21400","0","0","0","3076.75","0","1350.95","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21500","0","0","0","2998.55","0","1321.2","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21600","0","0","0","2921.3","0","1292","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21700","0","0","0","2845.1","0","1263.4","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21800","0","0","0","2769.85","0","1235.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","21900","0","0","0","2696.55","0","1207.75","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","22000","0","0","0","2623.35","0","1180.8","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","22100","0","0","0","2551.2","0","1154.3","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","22200","0","0","0","2480.15","0","1128.35","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","22300","0","0","0","2409.25","0","1102.9","0","0","0","0","0","19144"
"BANKNIFTY","31-Mar-2020","07-May-2020","CE","22400","0","0","0","2340.55","0","1078","0","0","0","0","0","19144"
